,Trial,Score,Parameters
160,160,0.9507718357561916,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0009127598536371598), ('l1_ratio', 0.39994205449263814)]"
161,161,0.9508167703771655,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.000762155436060524), ('l1_ratio', 0.42852374545803784)]"
162,162,0.9508180713203134,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006952497947441305), ('l1_ratio', 0.42428784042868956)]"
163,163,0.9508213344125327,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007075093406413463), ('l1_ratio', 0.43312259030406497)]"
164,164,0.950820324881148,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.000691469693446336), ('l1_ratio', 0.43357685391542583)]"
165,165,0.9508212401053495,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007040705360716474), ('l1_ratio', 0.43680185470883226)]"
166,166,0.9470589999521559,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 3.3154656919125496e-05), ('l1_ratio', 0.4295978984088744)]"
167,167,0.950821289210411,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006786343884236437), ('l1_ratio', 0.44826578086034574)]"
168,168,0.9508208397610153,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006852159019951412), ('l1_ratio', 0.440216388469455)]"
169,169,0.9502824485968006,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('alpha', 0.0006882195269409161), ('l1_ratio', 0.43987098036222194)]"
170,170,0.9507458629387845,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008439704429158382), ('l1_ratio', 0.4529886312971056)]"
171,171,0.9508176036478675,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007797047458691732), ('l1_ratio', 0.4159349869330888)]"
172,172,0.9508133545165366,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006847049212162662), ('l1_ratio', 0.4187618298858735)]"
173,173,0.9507389689591557,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008253789684481779), ('l1_ratio', 0.4685226536446753)]"
174,174,0.9508090467856624,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007617485678784631), ('l1_ratio', 0.44295194990025527)]"
175,175,0.9508007636429356,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006729428314937157), ('l1_ratio', 0.40857748288093376)]"
176,176,0.9507307984106316,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0009231972953339168), ('l1_ratio', 0.42192281236327794)]"
177,177,0.950816902996077,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007344873205533713), ('l1_ratio', 0.44474276575978877)]"
178,178,0.9508187704579079,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007952044399876962), ('l1_ratio', 0.4031466345416809)]"
179,179,0.9507371633505333,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008352447703932807), ('l1_ratio', 0.46400052351284127)]"
180,180,0.9417574847250938,"[('scaling_method', 'robust'), ('encoding_method', 'ordinal'), ('alpha', 0.0006743215074292363), ('l1_ratio', 0.41858400301294957)]"
181,181,0.9508210754736858,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007653561167256134), ('l1_ratio', 0.40117268231897185)]"
182,182,0.9507539469082531,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0009413539449226942), ('l1_ratio', 0.39919401747579353)]"
183,183,0.9507854252182015,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008154673342846577), ('l1_ratio', 0.43744847591000696)]"
184,184,0.9507542151864026,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.00069861656663913), ('l1_ratio', 0.36425268851154874)]"
185,185,0.9507532451494095,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006345114837625748), ('l1_ratio', 0.40188441565594385)]"
186,186,0.9508157302741074,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007720263254387984), ('l1_ratio', 0.42554576784836745)]"
187,187,0.9492841293579634,"[('scaling_method', 'minmax'), ('encoding_method', 'onehot'), ('alpha', 0.000998738814178994), ('l1_ratio', 0.3757054937946639)]"
188,188,0.9507150543368048,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008859050839411457), ('l1_ratio', 0.4509591725216767)]"
189,189,0.9508069597057279,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007145292858233232), ('l1_ratio', 0.39096287677285546)]"
190,190,0.950771486201457,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005513026672421275), ('l1_ratio', 0.4765352581143727)]"
191,191,0.9508210223888932,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007929424378998902), ('l1_ratio', 0.3821911650892926)]"
192,192,0.9508164499158653,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007918164855275252), ('l1_ratio', 0.4126086725202144)]"
193,193,0.9507113683684965,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006387099527434254), ('l1_ratio', 0.3819167213546452)]"
194,194,0.9499848461979201,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008614584797515516), ('l1_ratio', 0.101549661786697)]"
195,195,0.9508189810943815,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007445071328109507), ('l1_ratio', 0.3981774746651214)]"
196,196,0.9503795133157074,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007000666291852131), ('l1_ratio', 0.2226033169439868)]"
197,197,0.9477362801956849,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('alpha', 0.0007185522086686887), ('l1_ratio', 0.3549917703627653)]"
198,198,0.9463430140009519,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 1.091446690468932e-05), ('l1_ratio', 0.3918254399404439)]"
199,199,0.9506489674275747,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006209706989459171), ('l1_ratio', 0.3678927175188121)]"
